ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
7646.0,1989.0,Graduation,Single,64449.0,1.0,0.0,18-02-2014,70.0,218.0,63.0,282.0,137.0,35.0,70.0,4.0,5.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640.0,1954.0,Graduation,Divorced,64587.0,1.0,1.0,22-06-2014,49.0,66.0,0.0,16.0,0.0,6.0,20.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5184.0,1995.0,Graduation,Single,34824.0,0.0,0.0,26-03-2014,65.0,4.0,2.0,11.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8492.0,1978.0,Graduation,Together,75437.0,0.0,0.0,09-11-2013,25.0,795.0,0.0,545.0,95.0,58.0,0.0,1.0,8.0,4.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11188.0,1957.0,Graduation,Together,26091.0,1.0,1.0,25-02-2014,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212.0,1973.0,Graduation,Married,52845.0,1.0,0.0,13-08-2013,7.0,384.0,25.0,292.0,130.0,41.0,64.0,3.0,8.0,8.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9097.0,1956.0,Graduation,Divorced,46086.0,0.0,1.0,03-11-2013,34.0,244.0,8.0,32.0,7.0,2.0,50.0,4.0,3.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10473.0,1956.0,PhD,Widow,78028.0,0.0,1.0,10-09-2012,38.0,158.0,19.0,288.0,25.0,0.0,38.0,1.0,6.0,4.0,9.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7962.0,1987.0,PhD,Single,95169.0,0.0,0.0,09-10-2013,1.0,1285.0,21.0,449.0,106.0,20.0,20.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
9984.0,1981.0,2n Cycle,Married,56337.0,1.0,1.0,27-03-2013,25.0,349.0,16.0,144.0,28.0,5.0,182.0,5.0,8.0,5.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5527.0,1987.0,Graduation,Together,22434.0,1.0,0.0,13-02-2013,25.0,4.0,12.0,11.0,3.0,13.0,15.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6374.0,1954.0,PhD,Married,36930.0,0.0,1.0,17-05-2013,50.0,223.0,2.0,31.0,0.0,2.0,39.0,5.0,5.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7453.0,1954.0,Graduation,Single,36130.0,0.0,1.0,02-02-2013,46.0,157.0,43.0,127.0,68.0,56.0,37.0,6.0,3.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8952.0,1953.0,Master,Married,65569.0,0.0,1.0,05-11-2012,96.0,397.0,46.0,288.0,20.0,38.0,70.0,2.0,6.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.0,1952.0,Graduation,Together,83844.0,0.0,0.0,12-05-2013,57.0,901.0,31.0,345.0,75.0,31.0,191.0,1.0,4.0,4.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8975.0,1968.0,Graduation,Married,19514.0,1.0,1.0,26-01-2014,47.0,14.0,3.0,21.0,2.0,1.0,28.0,4.0,3.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6119.0,1963.0,PhD,Single,36736.0,1.0,1.0,10-05-2013,52.0,10.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5236.0,1979.0,Graduation,Together,77568.0,0.0,1.0,25-08-2012,30.0,1230.0,0.0,396.0,232.0,178.0,158.0,1.0,10.0,2.0,8.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5723.0,1976.0,PhD,Together,49187.0,0.0,1.0,11-01-2014,63.0,81.0,1.0,31.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710.0,1978.0,Graduation,Single,30168.0,1.0,0.0,07-03-2013,51.0,154.0,20.0,66.0,0.0,12.0,27.0,7.0,6.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.0,1968.0,Master,Together,34053.0,0.0,1.0,10-09-2012,14.0,63.0,0.0,21.0,7.0,0.0,12.0,1.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313.0,1971.0,Master,Married,38196.0,1.0,1.0,18-04-2014,20.0,30.0,0.0,11.0,0.0,0.0,3.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10634.0,1951.0,Master,Married,59412.0,0.0,0.0,19-04-2014,56.0,90.0,67.0,165.0,30.0,43.0,11.0,1.0,4.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7010.0,1965.0,2n Cycle,Married,70924.0,0.0,0.0,07-04-2014,41.0,635.0,114.0,254.0,132.0,152.0,76.0,1.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8562.0,1969.0,Graduation,Together,54165.0,0.0,0.0,28-05-2013,72.0,127.0,4.0,73.0,15.0,6.0,11.0,1.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158.0,1973.0,Graduation,Married,32300.0,1.0,0.0,03-01-2013,1.0,13.0,3.0,6.0,6.0,5.0,6.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4436.0,1976.0,Graduation,Single,20180.0,0.0,0.0,20-02-2013,27.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5287.0,1973.0,Graduation,Married,34961.0,1.0,0.0,19-06-2014,77.0,45.0,2.0,26.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445.0,1974.0,PhD,Together,28440.0,1.0,0.0,07-07-2013,87.0,38.0,1.0,24.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6059.0,1953.0,PhD,Together,64504.0,1.0,2.0,04-03-2013,81.0,986.0,36.0,168.0,16.0,0.0,108.0,7.0,11.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4550.0,1966.0,Master,Together,33564.0,0.0,1.0,24-06-2014,51.0,61.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4240.0,1978.0,Graduation,Married,17345.0,1.0,0.0,03-11-2012,79.0,4.0,9.0,16.0,17.0,0.0,12.0,2.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8911.0,1967.0,PhD,Married,56320.0,0.0,1.0,08-04-2013,11.0,201.0,53.0,172.0,116.0,77.0,83.0,3.0,5.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3706.0,1978.0,Graduation,Single,28647.0,1.0,0.0,21-08-2013,54.0,19.0,8.0,29.0,0.0,12.0,26.0,1.0,2.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3628.0,1987.0,Basic,Single,15038.0,1.0,0.0,29-01-2013,93.0,4.0,8.0,11.0,19.0,12.0,26.0,2.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10175.0,1958.0,PhD,Divorced,32173.0,0.0,1.0,01-08-2013,0.0,18.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8985.0,1964.0,2n Cycle,Together,68316.0,0.0,1.0,04-11-2012,54.0,806.0,80.0,161.0,120.0,11.0,33.0,5.0,10.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204.0,1971.0,Graduation,Together,74538.0,0.0,0.0,29-06-2013,21.0,380.0,98.0,733.0,110.0,112.0,28.0,1.0,8.0,8.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9220.0,1971.0,Graduation,Single,91700.0,0.0,0.0,17-01-2013,58.0,576.0,172.0,961.0,125.0,115.0,19.0,1.0,8.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9888.0,1969.0,Graduation,Together,68695.0,0.0,0.0,25-06-2014,3.0,458.0,81.0,356.0,106.0,50.0,40.0,1.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5263.0,1977.0,2n Cycle,Married,31056.0,1.0,0.0,22-01-2013,99.0,5.0,10.0,13.0,3.0,8.0,16.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020.0,1973.0,Graduation,Married,79593.0,0.0,0.0,12-05-2014,70.0,350.0,60.0,568.0,110.0,133.0,145.0,1.0,5.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9503.0,1980.0,Graduation,Single,28071.0,0.0,0.0,29-08-2012,65.0,39.0,33.0,130.0,41.0,26.0,44.0,2.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10613.0,1958.0,PhD,Together,37334.0,1.0,1.0,26-02-2014,44.0,26.0,1.0,16.0,2.0,2.0,15.0,4.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,1972.0,Master,Single,46423.0,1.0,1.0,18-09-2013,6.0,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6019.0,1971.0,PhD,Married,37126.0,1.0,0.0,30-03-2014,9.0,45.0,3.0,9.0,4.0,4.0,7.0,1.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5863.0,1953.0,Graduation,Married,47703.0,0.0,1.0,29-05-2013,95.0,359.0,0.0,134.0,13.0,26.0,123.0,4.0,6.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3717.0,1959.0,Graduation,Married,61180.0,0.0,1.0,23-04-2014,70.0,403.0,24.0,29.0,6.0,24.0,218.0,2.0,5.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6730.0,1954.0,Graduation,Married,38998.0,1.0,1.0,03-11-2012,92.0,34.0,1.0,14.0,0.0,0.0,5.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10749.0,1991.0,Graduation,Single,8028.0,0.0,0.0,18-09-2012,62.0,73.0,18.0,66.0,7.0,12.0,2.0,15.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4998.0,1962.0,Graduation,Together,76081.0,0.0,0.0,23-05-2014,85.0,292.0,30.0,415.0,63.0,33.0,200.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6287.0,1986.0,Graduation,Together,34728.0,1.0,0.0,30-07-2013,2.0,14.0,0.0,16.0,0.0,0.0,6.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5985.0,1965.0,Master,Single,33168.0,0.0,1.0,13-10-2012,0.0,80.0,1.0,37.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4754.0,1966.0,Master,Married,33585.0,0.0,1.0,25-09-2013,91.0,30.0,11.0,33.0,13.0,6.0,29.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4002.0,1960.0,PhD,Married,77037.0,0.0,1.0,13-10-2013,3.0,463.0,96.0,333.0,168.0,53.0,10.0,1.0,7.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8870.0,1984.0,Graduation,Together,35196.0,1.0,0.0,13-11-2012,68.0,75.0,12.0,141.0,43.0,39.0,187.0,6.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
966.0,1966.0,Graduation,Married,44529.0,0.0,1.0,05-07-2013,98.0,538.0,13.0,91.0,17.0,6.0,26.0,6.0,6.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4767.0,1965.0,2n Cycle,Married,70924.0,0.0,0.0,07-04-2014,41.0,635.0,114.0,254.0,132.0,152.0,76.0,1.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9725.0,1966.0,PhD,Together,28764.0,1.0,1.0,05-06-2014,16.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4475.0,1949.0,PhD,Married,69098.0,0.0,0.0,16-02-2013,82.0,1315.0,22.0,780.0,145.0,0.0,178.0,1.0,7.0,8.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5740.0,1970.0,2n Cycle,Divorced,25959.0,1.0,1.0,14-02-2013,1.0,4.0,2.0,12.0,7.0,5.0,26.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5731.0,1983.0,Master,Married,27100.0,1.0,0.0,05-04-2013,64.0,12.0,0.0,13.0,2.0,0.0,10.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7290.0,1985.0,Graduation,Single,70596.0,0.0,0.0,05-10-2012,68.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846.0,1974.0,Graduation,Married,42557.0,0.0,1.0,29-08-2012,98.0,192.0,5.0,53.0,0.0,5.0,15.0,4.0,6.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8104.0,1951.0,PhD,Married,53312.0,0.0,0.0,09-08-2013,32.0,241.0,0.0,12.0,0.0,0.0,25.0,1.0,5.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4507.0,1952.0,Graduation,Single,72228.0,0.0,0.0,27-11-2012,87.0,631.0,28.0,491.0,30.0,14.0,56.0,1.0,6.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11013.0,1987.0,Graduation,Together,67605.0,0.0,0.0,31-03-2013,84.0,336.0,28.0,282.0,184.0,54.0,54.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4491.0,1949.0,Master,Married,62845.0,1.0,1.0,01-10-2012,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,11.0,3.0,4.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3759.0,1958.0,Graduation,Together,65196.0,0.0,2.0,25-07-2013,34.0,743.0,19.0,181.0,12.0,0.0,200.0,2.0,7.0,6.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1162.0,1987.0,PhD,Single,42000.0,0.0,0.0,10-01-2013,23.0,124.0,83.0,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2055.0,1973.0,PhD,Divorced,35860.0,1.0,1.0,19-05-2014,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10766.0,1964.0,PhD,Married,65526.0,0.0,1.0,11-04-2014,22.0,397.0,19.0,69.0,12.0,0.0,9.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4415.0,1961.0,Graduation,Married,16860.0,1.0,1.0,12-09-2012,19.0,10.0,4.0,4.0,3.0,3.0,14.0,3.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005.0,1992.0,Graduation,Single,83528.0,0.0,0.0,01-05-2014,7.0,530.0,117.0,678.0,134.0,44.0,147.0,1.0,4.0,10.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2223.0,1965.0,2n Cycle,Divorced,64176.0,0.0,1.0,03-08-2012,52.0,1215.0,33.0,249.0,64.0,116.0,149.0,8.0,8.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4817.0,1956.0,Graduation,Divorced,22304.0,0.0,0.0,04-08-2012,91.0,3.0,2.0,7.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875.0,1978.0,Graduation,Married,67023.0,0.0,0.0,04-03-2014,93.0,444.0,44.0,382.0,11.0,8.0,17.0,1.0,3.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10536.0,1971.0,PhD,Together,32892.0,1.0,0.0,25-05-2014,78.0,26.0,0.0,15.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11112.0,1966.0,Graduation,Together,70713.0,0.0,1.0,03-12-2012,23.0,736.0,114.0,279.0,82.0,76.0,190.0,6.0,5.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3807.0,1955.0,Graduation,Together,59925.0,0.0,1.0,30-11-2012,83.0,473.0,21.0,176.0,19.0,21.0,56.0,3.0,9.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9197.0,1953.0,Graduation,Married,39722.0,0.0,1.0,24-02-2014,92.0,32.0,0.0,5.0,2.0,0.0,8.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10832.0,1958.0,Graduation,Together,46610.0,0.0,0.0,18-07-2013,4.0,288.0,10.0,30.0,4.0,10.0,125.0,1.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6421.0,1961.0,Graduation,Together,88347.0,0.0,0.0,03-07-2013,32.0,1050.0,178.0,555.0,77.0,138.0,118.0,1.0,4.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4207.0,1981.0,PhD,Married,87171.0,0.0,0.0,01-05-2013,27.0,1001.0,44.0,107.0,58.0,44.0,44.0,1.0,6.0,7.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
577.0,1976.0,2n Cycle,Together,26907.0,1.0,1.0,20-08-2013,10.0,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10855.0,1968.0,Master,Single,50014.0,1.0,0.0,22-01-2014,9.0,234.0,14.0,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081.0,1978.0,PhD,Married,41014.0,1.0,0.0,22-04-2013,65.0,7.0,2.0,6.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3535.0,1965.0,Graduation,Single,66294.0,0.0,0.0,17-03-2014,68.0,251.0,108.0,334.0,65.0,92.0,117.0,1.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.0,1971.0,Graduation,Married,36715.0,1.0,0.0,17-11-2012,16.0,172.0,10.0,125.0,21.0,13.0,16.0,6.0,7.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8707.0,1956.0,Graduation,Married,79456.0,0.0,0.0,22-08-2012,12.0,565.0,42.0,548.0,64.0,83.0,99.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9523.0,1982.0,Graduation,Together,40479.0,1.0,0.0,17-08-2013,95.0,5.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6072.0,1970.0,Master,Single,75345.0,0.0,0.0,02-02-2013,16.0,918.0,57.0,842.0,99.0,38.0,133.0,1.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6295.0,1977.0,Graduation,Married,54233.0,0.0,1.0,04-02-2013,46.0,652.0,8.0,158.0,21.0,0.0,142.0,4.0,11.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10914.0,1970.0,Graduation,Single,24163.0,1.0,1.0,12-10-2013,3.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509.0,1958.0,PhD,Together,84460.0,0.0,0.0,04-01-2013,80.0,152.0,27.0,103.0,106.0,54.0,81.0,0.0,9.0,9.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
5577.0,1983.0,Graduation,Together,43776.0,1.0,0.0,03-05-2014,77.0,8.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7348.0,1958.0,PhD,Single,71691.0,0.0,0.0,17-03-2014,0.0,336.0,130.0,411.0,240.0,32.0,43.0,1.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1127.0,1973.0,PhD,Married,85844.0,0.0,0.0,29-05-2014,62.0,938.0,19.0,843.0,25.0,95.0,38.0,1.0,6.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1833.0,1974.0,PhD,Single,39190.0,1.0,0.0,26-04-2014,91.0,68.0,8.0,18.0,19.0,8.0,12.0,2.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4944.0,1959.0,Graduation,Together,71367.0,0.0,0.0,23-08-2013,24.0,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9080.0,1972.0,PhD,Single,38578.0,1.0,1.0,22-06-2013,2.0,38.0,4.0,22.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6466.0,1965.0,PhD,Married,57236.0,1.0,1.0,12-03-2014,22.0,105.0,0.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9964.0,1979.0,Graduation,Single,61825.0,0.0,1.0,07-08-2013,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4790.0,1958.0,Graduation,Divorced,79803.0,0.0,1.0,02-06-2014,54.0,574.0,8.0,216.0,21.0,16.0,33.0,1.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10245.0,1986.0,2n Cycle,Single,80910.0,0.0,0.0,31-10-2012,71.0,160.0,80.0,369.0,67.0,39.0,41.0,1.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109.0,1982.0,Master,Together,27590.0,1.0,0.0,23-04-2013,38.0,6.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6001.0,1979.0,Graduation,Married,56775.0,0.0,1.0,02-01-2013,62.0,614.0,35.0,160.0,58.0,35.0,35.0,2.0,5.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5538.0,1975.0,Graduation,Divorced,83829.0,0.0,0.0,08-10-2013,78.0,897.0,161.0,430.0,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10552.0,1979.0,2n Cycle,Married,54210.0,0.0,1.0,20-05-2013,18.0,70.0,54.0,109.0,80.0,9.0,45.0,2.0,4.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545.0,1986.0,Graduation,Married,38508.0,1.0,0.0,02-08-2013,95.0,120.0,19.0,206.0,25.0,19.0,54.0,6.0,7.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7409.0,1970.0,Graduation,Together,53187.0,1.0,0.0,26-10-2013,66.0,211.0,2.0,30.0,7.0,7.0,10.0,2.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444.0,1972.0,Graduation,Married,30023.0,1.0,0.0,24-03-2014,28.0,11.0,0.0,16.0,7.0,6.0,21.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,1960.0,PhD,Single,76045.0,0.0,0.0,15-11-2013,78.0,760.0,53.0,400.0,17.0,93.0,0.0,1.0,4.0,5.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6271.0,1952.0,PhD,Married,50870.0,0.0,1.0,19-06-2014,13.0,53.0,0.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10065.0,1970.0,2n Cycle,Married,15315.0,0.0,0.0,03-08-2013,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4741.0,1974.0,2n Cycle,Married,65463.0,1.0,0.0,30-01-2014,17.0,391.0,32.0,70.0,21.0,32.0,16.0,2.0,6.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
246.0,1965.0,Graduation,Married,66480.0,1.0,1.0,31-05-2014,71.0,199.0,9.0,57.0,20.0,21.0,6.0,7.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375.0,1954.0,Graduation,Divorced,76773.0,0.0,0.0,25-02-2013,79.0,516.0,56.0,449.0,86.0,33.0,16.0,1.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524.0,1983.0,2n Cycle,Single,81698.0,0.0,0.0,01-03-2013,1.0,709.0,45.0,115.0,30.0,160.0,45.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10022.0,1973.0,PhD,Single,54466.0,1.0,1.0,09-02-2014,78.0,12.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7451.0,1960.0,Master,Single,98777.0,0.0,0.0,17-02-2014,23.0,1000.0,19.0,711.0,125.0,115.0,38.0,0.0,4.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
